timestamp,fhr,uc
1603,149.5,29.5
1604,150,30.5
1605,150,28
1606,149.75,27.5
1607,150.75,26
1608,150.75,26
1609,149.75,26
1610,149.75,25
1611,149.75,25
1612,150.75,25
1613,150.75,23.5
1614,150.25,23
1615,149.75,21
1616,149.75,21
1617,150.75,20.5
1618,150.75,19
1619,150.25,19
1620,150.25,17.5
1621,150.5,17
1622,151.75,16.5
1623,151.75,15.5
1624,152.25,16
1625,152.25,15
1626,153,14
1627,153,13.5
1628,152,12.5
1629,152,13
1630,151.75,12
1631,154,11.5
1632,154,11.5
1633,153.25,11.5
1634,154.25,10.5
1635,154.25,9
1636,157.25,9
1637,156,9
1638,156,8.5
1639,156.25,8
1640,158.25,7
1641,158.25,6.5
1642,158.75,8
1643,158,7
1644,158,7.5
1645,158.5,8
1646,158.25,8
1647,158.25,8
1648,159,7.5
1649,157.75,8.5
1650,157.75,8.5
1651,159.25,9.5
1652,160.5,10
1653,160.5,10
1654,161.75,11
1655,162,10.5
1656,162,10.5
1657,162,11
1658,161.75,10
1659,161.75,11.5
1660,161.75,11.5
1661,161.5,11
1662,161.5,11.5
1663,163.25,11
1664,163.25,10.5
1665,163.75,8.5
1666,163.75,7
1667,164.5,7
1668,164,7.5
1669,164,10
1670,164,9
1671,163.75,8
1672,163.75,9.5
1673,163.75,9
1674,164.25,9.5
1675,165,10.5
1676,165,9.5
1677,164.75,10
1678,164.25,11
1679,164.25,11
1680,164.25,10.5
1681,164.25,10.5
1682,164.75,10
1683,163.75,10.5
1684,163.75,10
1685,164.5,10
1686,164.5,9.5
1687,164.5,9
1688,164.5,9.5
1689,164.5,10
1690,164.5,10.5
1691,164.5,10
1692,160.25,10.5
1693,160,9.5
1694,160,9.5
1695,159,9.5
1696,159,9.5
1697,158.25,10
1698,156.75,9.5
1699,156.75,10
1700,155.5,10
1701,154.25,10
1702,154,9.5
1703,154,8.5
1704,153.75,7.5
1705,153.75,6.5
1706,153.75,5
1707,152.25,3.5
1708,152.25,3
1709,149.75,3
1710,148.75,3.5
1711,148.75,4
1712,148,3.5
1713,148,3
1714,146.5,2.5
1715,146.5,1.5
1716,145.25,2
1717,144.5,2.5
1718,144.5,2.5
1719,143.25,2.5
1720,143.25,3
1721,143.25,3
1722,142.75,2.5
1723,142.75,2.5
1724,142.5,3
1725,142.5,2.5
1726,141.75,2
1727,141.75,2.5
1728,140.75,2
1729,139.75,2
1730,139.75,2.5
1731,139.5,2
1732,139.5,1.5
1733,138.75,1.5
1734,138.75,2
1735,138.25,3
1736,138,3.5
1737,138,3.5
1738,137.5,3
1739,137.5,2.5
1740,137.5,1.5
1741,137,2
1742,137,2
1743,136.5,2
1744,136.5,1
1745,136.75,2.5
1746,136,2
1747,136,1.5
1748,136.5,1.5
1749,136.5,4
1750,138,3.5
1751,138,3
1752,137.75,4
1753,138,5
1754,138,5
1755,137.5,5
1756,137.5,5.5
1757,137.5,7.5
1758,137.5,7.5
1759,138,6.5
1760,139,7
1761,139,8.5
1762,140,7.5
1763,140,6.5
1764,141.25,6.5
1765,141.5,7
1766,141.5,6.5
1767,141,7
1768,141,7
1769,140.5,7
1770,140.5,7
1771,139.75,6.5
1772,139.5,6.5
1773,139.5,6.5
1774,139,7.5
1775,139,7
1776,138.5,8
1777,138,9
1778,138,11
1779,138.75,12.5
1780,138.75,12.5
1781,139.5,11.5
1782,139.5,10.5
1783,139.5,10
1784,140.25,10.5
1785,140.25,10.5
1786,141.5,10
1787,141.5,9.5
1788,141.5,9
1789,142,7.5
1790,142,7
1791,143,7
1792,143,6
1793,143.5,6
1794,143.75,6
1795,143.75,5
1796,144.25,4
1797,144.25,8
1798,144.25,12.5
1799,145.25,9
1800,145.25,7
1801,148,6
1802,148,7
1803,147.5,7
1804,147.5,8
1805,146.75,7.5
1806,146.75,7.5
1807,148,7
1808,148.25,6.5
1809,148.25,6
1810,148.5,6
1811,149.75,6
1812,149.75,5.5
1813,150,5.5
1814,150,5.5
1815,150.25,5.5
1816,151,5.5
1817,151,5.5
1818,151.25,5
1819,151.25,5.5
1820,150,5.5
1821,150,5.5
1822,148.25,5.5
1823,146.5,5.5
1824,146.5,5.5
1825,144.5,5.5
1826,144.5,5.5
1827,143.25,5.5
1828,143.25,5.5
1829,142,5.5
1830,141.25,5.5
1831,141.25,5.5
1832,141.25,5.5
1833,141.25,5
1834,142,5
1835,142.75,5
1836,142.75,5
1837,145,6
1838,145,6
1839,143.5,6
1840,143.5,5.5
1841,144.25,5.5
1842,144.25,6
1843,144.25,6.5
1844,144.25,7
1845,144.25,7
1846,144.25,7
1847,144.25,7.5
1848,144.25,8
1849,144.5,9
1850,144.5,13
1851,144.5,15.5
1852,144.5,12
1853,151,10.5
1854,151,10.5
1855,151.5,10.5
1856,151.5,10.5
1857,148.5,10.5
1858,148.25,10
1859,148.25,10
1860,147.75,10
1861,147.75,8.5
1862,147.25,8
1863,147.5,7.5
1864,147.5,7
1865,147.5,6.5
1866,148,6.5
1867,148,6
1868,148.5,6
1869,148.5,6
1870,148.75,6
1871,148.25,6.5
1872,148.25,7
1873,147.75,6
1874,147.75,6.5
1875,149.75,6
1876,148.5,6
1877,148.5,6.5
1878,147.5,6
1879,148.5,6
1880,148.5,6.5
1881,148.5,6
1882,148.5,6
1883,147.25,6
1884,148.5,5.5
1885,148.5,5.5
1886,146.5,5.5
1887,146.5,5.5
1888,145.75,5.5
1889,146,5.5
1890,146,5
1891,143.75,5
1892,143.75,5.5
1893,143.25,5
1894,143,5
1895,143,5
1896,143.25,5
1897,143.25,5
1898,143.75,5
1899,144.25,4.5
1900,144.25,4
1901,144.75,4.5
1902,144.25,5
1903,144.25,5.5
1904,143.25,5.5
1905,143.25,5.5
1906,143.5,5.5
1907,143.5,5.5
1908,143,6
1909,143.25,5.5
1910,143.25,6
1911,143.75,6
1912,143.75,6
1913,143.5,6
1914,144.5,6
1915,144.5,6
1916,143,6.5
1917,143,5.5
1918,143.25,5
1919,144.25,5
1920,144.25,4.5
1921,143.75,4.5
1922,143.75,4.5
1923,144.5,4
1924,144.25,3.5
1925,144.25,4
1926,143.75,3.5
1927,143.75,4
1928,143.75,5
1929,143.5,5.5
1930,143.5,5.5
1931,143.75,5
1932,143.75,5
1933,143.5,5
1934,144,5
1935,144,5
1936,143.75,5.5
1937,143.75,5.5
1938,143.25,5.5
1939,142.5,5
1940,142.5,4.5
1941,142.5,5.5
1942,142.25,5.5
1943,142.25,6
1944,142,7
1945,142,6.5
1946,141.75,6
1947,142.25,6.5
1948,142.25,7
1949,142.25,8
1950,140.75,8.5
1951,141.25,8.5
1952,141.25,9
1953,140.25,9.5
1954,145,9
1955,145,9.5
1956,145,9.5
1957,137,11
1958,137,12
1959,137,13
1960,137,13
1961,137,13.5
1962,136.75,13.5
1963,136.75,17.5
1964,137,16
1965,137,13
1966,137,13
1967,0,14.5
1968,0,13
1969,0,13
1970,0,14
1971,0,13.5
1972,142.5,13
1973,142.5,11.5
1974,142.5,11
1975,142.5,12.5
1976,143.75,13
1977,143.75,14
1978,143.75,14
1979,143.75,13
1980,143.75,12.5
1981,143.75,13
1982,144,13
1983,144,14
1984,143.75,16
1985,143.75,17
1986,142.25,15
1987,142.25,13.5
1988,142.25,12
1989,142.75,12.5
1990,142.75,13.5
1991,142.75,13.5
1992,143.25,12.5
1993,143,12.5
1994,143,13
1995,143.25,14
1996,143.25,13.5
1997,143.75,12
1998,143.75,11.5
1999,143.75,11
2000,143.5,11.5
2001,143,12
2002,143,12.5
2003,143,12.5
2004,143,12
2005,143.25,12.5
2006,143.25,11
2007,143.25,10.5
2008,143.25,12
2009,143.25,11.5
2010,143,11
2011,143,11
2012,142.5,10.5
2013,142.75,11
2014,142.75,10
2015,142.5,9.5
2016,142.5,9.5
2017,141.75,9.5
2018,141.5,9
2019,141.5,9.5
2020,139.75,9
2021,139.75,10
2022,138.5,9.5
2023,138.5,9.5
2024,137.5,9.5
2025,135.75,9
2026,135.75,9
2027,134.25,9.5
2028,134.25,9.5
2029,133.5,10
2030,133.5,11
2031,133.75,11
2032,133.75,11
2033,135,12
2034,135,11
2035,135,12
2036,134.25,12.5
2037,134.25,14
2038,134.25,13.5
2039,134.25,13.5
2040,135,14
2041,135.5,15
2042,135.5,15
2043,135.25,14.5
2044,135.25,15
2045,136.25,15
2046,137.5,15
2047,137.5,16
2048,138.75,16.5
2049,138.75,15.5
2050,139.75,16
2051,141.75,17.5
2052,141.75,17
2053,143.75,17.5
2054,143.75,17
2055,143.75,19.5
2056,143.75,18.5
2057,144.75,19
2058,143.25,19.5
2059,143.25,21
2060,141.25,19
2061,141.25,19.5
2062,141.5,21
2063,140.75,19.5
2064,140.75,20
2065,140,21.5
2066,140,20.5
2067,138.75,19.5
2068,138.75,21.5
2069,137.75,20.5
2070,137.75,20
2071,136.25,21
2072,135.75,21.5
2073,135.75,21.5
2074,135.75,20
2075,135.75,20.5
2076,134.25,21.5
2077,134.25,20
2078,133.5,20
2079,133.5,19
2080,132.75,18
2081,132,17.5
2082,132,19
2083,132.75,18
2084,132.75,17.5
2085,132,17
2086,132,16.5
2087,131.5,16
2088,131.5,17
2089,132.75,17
2090,134.5,16
2091,134.5,16
2092,134.5,18
2093,134.5,18
2094,134.25,18
2095,134.25,21.5
2096,135.75,19
2097,136,20
2098,136,21.5
2099,136.75,21.5
2100,136.75,22.5
2101,137,22.5
2102,137.25,22.5
2103,137.25,24
2104,138.25,22.5
2105,138.25,21.5
2106,137.5,23
2107,137.5,23
2108,136.75,20.5
2109,136.75,20
2110,136.75,19.5
2111,137.25,19
2112,137.25,20
2113,134.75,19
2114,134.75,18
2115,135,19
2116,135,17.5
2117,135.75,17.5
2118,135.75,16
2119,136.5,16
2120,135,15.5
2121,135,15
2122,135,15
2123,135,14
2124,135.75,14
2125,137,15.5
2126,137,15.5
2127,137.75,17.5
2128,137.75,16.5
2129,139,15
2130,139,13.5
2131,139,11.5
2132,140.5,12
2133,140.5,11.5
2134,141.75,12
2135,141.75,11.5
2136,142,11
2137,141.5,11
2138,141.5,11.5
2139,140,11
2140,140,11.5
2141,139.5,9.5
2142,139.5,10
2143,139,9
2144,138.5,9.5
2145,138.5,9
2146,138,9
2147,138,9
2148,137.25,9.5
2149,137.25,8
2150,136.5,8
2151,135.75,7.5
2152,135.75,7
2153,134.75,7.5
2154,134.75,9
2155,135,8.5
2156,135,10
2157,135.25,10
2158,135.25,9
2159,133.5,8.5
2160,134.25,8
2161,134.25,8.5
2162,135.5,8
2163,135.5,7.5
2164,137,7.5
2165,137,9
2166,137.75,8
2167,138.5,7.5
2168,138.5,7
2169,140.75,8
2170,140.75,8
2171,141.5,9.5
2172,142.5,10.5
2173,142.5,11
2174,144.25,10.5
2175,144.25,11
2176,143.25,11.5
2177,145.25,12
2178,145.25,13
2179,146,12.5
2180,147,11.5
2181,147,11
2182,148.25,10.5
2183,148.25,9.5
2184,150,10.5
2185,150.25,12
2186,150.25,10.5
2187,150.75,12
2188,151.25,13
2189,151.25,13
2190,151.25,13
2191,152.25,12.5
2192,152.25,11.5
2193,151.75,11.5
2194,151.75,11.5
2195,153,11.5
2196,154,11
2197,154,11.5
2198,156.75,11
2199,157,9.5
2200,157,9.5
2201,157,8
2202,158.25,8
2203,158.25,7.5
2204,158,7
2205,158.25,7
2206,158.25,6
2207,158.75,5.5
2208,158.75,6
2209,158.75,7
2210,158.75,7.5
2211,159,8
2212,161,9
2213,161,9.5
2214,160.25,9.5
2215,160.25,7.5
2216,161.75,7
2217,162.5,8
2218,162.5,10
2219,161.75,11.5
2220,161.75,12.5
2221,162,12
2222,161.75,9.5
2223,161.75,8
2224,162.25,8
2225,162.25,8.5
2226,162.25,8
2227,162.5,8
2228,162.5,7.5
2229,163.5,7.5
2230,163.5,6.5
2231,163.5,5.5
2232,163.25,5.5
2233,162.5,4.5
2234,162.5,4.5
2235,164,5.5
2236,162.25,5.5
2237,162.25,5
2238,164,4.5
2239,163.25,4
2240,163.25,4.5
2241,163.5,4.5
2242,163.25,4.5
2243,163.25,5
2244,163.5,4.5
2245,163.25,4.5
2246,163.25,5
2247,163.5,4.5
2248,163.5,4.5
2249,162.5,5
2250,162.5,5
2251,162.25,5.5
2252,162.25,6
2253,161.5,6
2254,161,6.5
2255,161,6
2256,159.25,6.5
2257,161.25,6.5
2258,161.25,6
2259,159,7.5
2260,159,7
2261,161.25,7
2262,162.75,7.5
2263,162.75,9
2264,162.25,10
2265,162.5,11
2266,162.25,12.5
2267,162.25,15
2268,163.5,16
2269,162.5,14.5
2270,162.5,15
2271,161.25,16
2272,161.25,23.5
2273,161.75,26.5
2274,162.25,24
2275,162.25,18.5
2276,163.5,18
2277,163.5,17
2278,163.5,14.5
2279,161.75,13
2280,161.75,12
2281,160.75,11
2282,158.75,11
2283,158.75,10
2284,155.75,7.5
2285,155.75,5.5
2286,155.75,5
2287,155.75,5
2288,155.75,6
2289,155.75,5.5
2290,156,4.5
2291,156,4
2292,156,4.5
2293,156,6.5
2294,156,5.5
2295,156,5.5
2296,156,5
2297,156,5
2298,156,6
2299,0,7
2300,0,6
2301,0,5.5
2302,0,5
2303,0,4.5
2304,140.75,5
2305,140.75,5
2306,143,5.5
2307,143,5
2308,144,4
2309,145.5,4
2310,145.5,3.5
2311,146.75,3
2312,147.75,2.5
2313,147.75,3.5
2314,148.75,4
2315,148.75,3.5
2316,149,4.5
2317,149.25,5.5
2318,149.25,4
2319,151,4
2320,151,4
2321,150.25,4
2322,150.25,3.5
2323,150.5,3
2324,150,4
2325,150,5.5
2326,150.25,6.5
2327,150,5.5
2328,150,3.5
2329,149.25,4
2330,149.25,4
2331,150.5,4
2332,152,3
2333,152,5.5
2334,152.25,6.5
2335,154,5
2336,154,5
2337,153.5,4.5
2338,153.5,4
2339,151.75,4
2340,151.25,4.5
2341,151.25,4.5
2342,151.75,4.5
2343,151.5,4.5
2344,151.5,4.5
2345,150.25,4
2346,150.25,4.5
2347,149.75,5
2348,151.25,5
2349,151.25,6
2350,151,9
2351,149,13
2352,149,11.5
2353,149.25,17
2354,149.25,15
2355,150.5,15
2356,150,19
2357,150,16.5
2358,149,19.5
2359,145.5,21
2360,145.5,19.5
2361,149.5,20.5
2362,149.25,19.5
2363,149.25,19
2364,147.75,20
2365,147.75,21.5
2366,149.25,17.5
2367,147.5,14
2368,147.5,12
2369,148.5,11
2370,148.5,10
2371,145,10
2372,146.25,9.5
2373,146.25,8.5
2374,144.75,8
2375,144.75,6
2376,144.25,5.5
2377,144.5,5
2378,144.5,4
2379,144.25,4
2380,144.25,4
2381,144,4
2382,145,3.5
2383,145,4
2384,145,4
2385,145,4
2386,145.5,4
2387,144.5,4
2388,144.5,4.5
2389,144.25,4
2390,144.25,4
2391,144,5.5
2392,143.75,5
2393,143.75,4
2394,143,4.5
2395,143,4.5
2396,143,4.5
2397,142,5
2398,142,5
2399,142,5.5
2400,142,7
2401,141,7.5
2402,141,8
2403,141,8
2404,139.75,9
2405,139.75,9.5
2406,139.75,8
2407,139.75,8
2408,140.25,8.5
2409,139.75,10
2410,139.75,10.5
2411,140.5,11.5
2412,140.5,11.5
2413,140.75,10
2414,140.5,11
2415,140.5,11
2416,140,10
2417,140,10
2418,140.25,10
2419,140.25,9
2420,138.75,9.5
2421,138.25,11
2422,138.25,12
2423,137,11
2424,137,9.5
2425,138,9.5
2426,138,9.5
2427,138.5,9.5
2428,137.75,9.5
2429,137.75,9.5
2430,139.25,9.5
2431,139.25,9
2432,140,10
2433,139.5,12
2434,139.5,11.5
2435,139.5,10.5
2436,139.5,12
2437,139.25,11.5
2438,139.25,12
2439,140,13
2440,139.25,15.5
2441,139.25,16
2442,138.75,15.5
2443,139.25,15
2444,139.25,16
2445,137.5,17
2446,137.5,19.5
2447,139,21.5
2448,136.5,23.5
2449,136.5,18.5
2450,136.25,17.5
2451,136.25,17.5
2452,136.25,17.5
2453,136.25,16.5
2454,136.25,17.5
2455,136.25,18.5
2456,136.25,18.5
2457,136.25,19.5
2458,136.5,18
2459,136.5,16.5
2460,137.5,15.5
2461,139.25,13
2462,139.25,15
2463,136.75,14
2464,136.75,15
2465,136.5,15.5
2466,136.5,16.5
2467,135,17.5
2468,134.25,17
2469,134.25,15.5
2470,134.25,16
2471,134.25,15.5
2472,131.75,17
2473,131.75,20
2474,132,19.5
2475,131,19
2476,131,22.5
2477,131,20
2478,131,20.5
2479,130.75,22
2480,130.75,20.5
2481,130.75,21
2482,130.75,23
2483,130.75,25.5
2484,130.75,24
2485,131,23.5
2486,131,25.5
2487,131,24
2488,130.75,24.5
2489,130.75,26.5
2490,129.5,28
2491,129.5,27
2492,128.5,26.5
2493,128.5,28
2494,128,26
2495,128,27
2496,128,30.5
2497,128,31.5
2498,127.25,31
2499,128,33
2500,128,33.5
2501,126.75,31.5
2502,126.75,32.5
2503,126.75,34.5
2504,127.75,34
2505,127.75,35
2506,125.75,37.5
2507,125.75,40.5
2508,126.75,42
2509,126.75,41.5
2510,126.75,45
2511,126.75,46
2512,127.25,44.5
2513,127.25,46
2514,127.25,49.5
2515,127.25,44.5
2516,127.5,47
2517,127.5,49
2518,129,46
2519,129,45
2520,130.75,49.5
2521,130.75,49
2522,132.75,45.5
2523,132.75,50.5
2524,135,51.5
2525,135,45.5
2526,135,51
2527,134.75,51.5
2528,134.75,47.5
2529,136.25,45.5
2530,136.25,55.5
2531,135.75,53
2532,135.75,51.5
2533,132.25,51
2534,131.5,55
2535,131.5,56.5
2536,130.75,53
2537,130.75,49.5
2538,131.5,55.5
2539,131.5,59
2540,131.5,53.5
2541,132,52
2542,130.25,56
2543,130.25,55
2544,129.5,53
2545,129.5,52
2546,129,51
2547,129,59
2548,128.75,56
2549,128.75,50
2550,127.75,47.5
2551,127.75,49
2552,127.5,56
2553,127.5,52.5
2554,127.5,49
2555,127.5,43.5
2556,130.25,48.5
2557,130.25,53.5
2558,130.25,49
2559,130.5,45.5
2560,130.5,46.5
2561,130.5,48.5
2562,141,47.5
2563,138.5,46.5
2564,138.5,49
2565,139.5,45
2566,139.5,44.5
2567,141.5,45.5
2568,141.5,47.5
2569,139,45.5
2570,139,46
2571,141,46.5
2572,141.75,50.5
2573,141.75,51
2574,142.75,50.5
2575,143.25,48
2576,143.25,48.5
2577,143.25,46
2578,143.5,48
2579,143.5,48.5
2580,144,50
2581,144,49
2582,144,48
2583,145,45.5
2584,145,50.5
2585,145.25,47
2586,145.25,46.5
2587,147,44.5
2588,147,44.5
2589,146.75,49
2590,147.25,48
2591,147.25,46.5
2592,146.5,42.5
2593,147,43
2594,147,46.5
2595,147.5,49.5
2596,147.5,47.5
2597,147,50
2598,147.75,47
2599,147.75,44.5
2600,148.75,45
2601,149.75,46.5
2602,149.75,46.5
2603,146.5,48
2604,146.5,42
2605,152.5,38.5
2606,151,39.5
2607,151,41
2608,147.25,41
2609,150,40.5
2610,150,38.5
2611,151.25,37.5
2612,151.25,39.5
2613,151.25,36.5
2614,152.25,36
2615,152.25,37.5
2616,151,36.5
2617,151,37
2618,151,36.5
2619,150.75,35
2620,150,34.5
2621,150,35
2622,150,32
2623,149.75,29
2624,149.75,30.5
2625,150,33
2626,150,32
2627,150.5,31.5
2628,150.5,33
2629,151.5,32.5
2630,150,31.5
2631,150,30.5
2632,150,28.5
2633,150,27.5
2634,150,27.5
2635,151,29.5
2636,149.5,32
2637,149.5,31
2638,149.25,30
2639,150.25,29
2640,150.25,27.5
2641,150,27.5
2642,150,28
2643,148.25,30.5
2644,148,30.5
2645,148,32
2646,149.25,30.5
2647,149.25,29.5
2648,148,30
2649,148.5,30
2650,148.5,29.5
2651,148.25,29
2652,148.25,30.5
2653,148.25,31
2654,148,32.5
2655,147.5,33
2656,147.5,32
2657,146.75,29.5
2658,146.75,31.5
2659,146.5,33.5
2660,146.25,34.5
2661,146.25,38.5
2662,146.25,40.5
2663,146.25,42
2664,150.5,43
2665,150.5,42
2666,150,40.5
2667,151,41.5
2668,151,41.5
2669,150.25,45
2670,150.25,43.5
2671,150,41.5
2672,150,43
2673,150,45
2674,150,42
2675,151.25,39.5
2676,151.25,37.5
2677,150,37.5
2678,150,36.5
2679,148.75,34.5
2680,147.25,37.5
2681,147.25,39
2682,144,40
2683,144.25,42.5
2684,144.25,41.5
2685,144,40.5
2686,144.5,41
2687,144.5,41.5
2688,145,40.5
2689,145,42
2690,145,45
2691,145,43.5
2692,145.25,40.5
2693,146,40.5
2694,146,39.5
2695,144.25,35.5
2696,144.25,35
2697,143.75,36
2698,142.5,35
2699,142.5,33.5
2700,141.75,31
2701,141.75,32
2702,140.5,33
2703,142.25,31
2704,142.25,30.5
2705,143.5,30.5
2706,143.5,30
2707,145,28
2708,145,28.5
2709,145.25,28
2710,145.25,28.5
2711,146.25,29.5
2712,146.25,27.5
2713,146.25,27
2714,145.75,27.5
2715,145.75,28
2716,146.25,29.5
2717,146.5,29
2718,146.5,29
2719,146.25,29.5
2720,146.25,29
2721,146.25,29
2722,146.75,28.5
2723,146.75,28
2724,147,29.5
2725,147.75,29
2726,147.75,29
2727,148,28
2728,149,26
2729,149,26
2730,149.25,25
2731,150,25
2732,150,26
2733,150.75,26
2734,150.75,25.5
2735,149,25.5
2736,149,24.5
2737,150,25.5
2738,150.5,24
2739,150.5,22
2740,151,22
2741,151,23
2742,151.25,23.5
2743,150.75,24
2744,150.75,30
2745,153.75,25
2746,154,25
2747,154,26
2748,153.25,28.5
2749,152.75,28.5
2750,152.75,28.5
2751,153.75,29.5
2752,155.5,29
2753,155.5,30
2754,155.75,30.5
2755,155.75,29.5
2756,155.75,28.5
2757,155.75,27.5
2758,155.75,29.5
2759,155.75,29.5
2760,156,29
2761,156,28
2762,157,27.5
2763,158.5,28.5
2764,158.5,27
2765,158.5,26.5
2766,157.75,26
2767,157.75,25
2768,158.75,23.5
2769,158.25,29
2770,158.25,26.5
2771,158.5,26.5
2772,158.25,28
2773,158.25,26.5
2774,159,25.5
2775,160,25.5
2776,160,24.5
2777,159.5,25
2778,159.25,25
2779,159.25,28
2780,159.25,26.5
2781,159.5,24
2782,159.5,23.5
2783,159.5,21.5
2784,160,22
2785,160,28.5
2786,161.75,31.5
2787,161.75,25.5
2788,160.25,29
2789,161.5,26.5
2790,161.5,25
2791,160.75,25
2792,161.25,23.5
2793,161.25,26
2794,162,27.5
2795,162,26
2796,162,25.5
2797,161.25,23.5
2798,162.5,25
2799,162.5,27.5
2800,162.75,28.5
2801,161,28
2802,161,30
2803,163.25,31
2804,162.25,32
2805,162.25,28
2806,163.5,27.5
2807,163.75,27
2808,163.75,26
2809,162.25,25.5
2810,162.25,25.5
2811,162.25,24
2812,160.75,23
2813,162.5,19
2814,162.5,17.5
2815,160,17.5
2816,159.5,16.5
2817,159.5,14.5
2818,156.75,14
2819,155,13
2820,155,13
2821,156.25,12
2822,155.75,11.5
2823,155.75,12.5
2824,155.5,11.5
2825,156.5,10.5
2826,156.5,11
2827,156.25,11
2828,156.25,10.5
2829,156.25,11.5
2830,157,11
2831,157.25,10
2832,157.25,9.5
2833,157,9
2834,158.25,8
2835,158.25,9.5
2836,157,8
2837,156.25,8.5
2838,156.25,8
2839,156.25,9.5
2840,156.25,10
2841,154.25,9
2842,151.75,7
2843,151.75,7
2844,151,7.5
2845,149,8.5
2846,149,8
2847,147.5,7.5
2848,147.5,7
2849,147.75,6.5
2850,148,6
2851,148,6
2852,147.75,6
2853,147.75,6
2854,149.25,7
2855,147.5,6
2856,147.5,6
2857,147.25,5
2858,147.25,4.5
2859,147.25,4
2860,146,4.5
2861,146,5
2862,144.75,4
2863,145.5,4.5
2864,145.5,3
2865,144,1.5
2866,144,2
2867,144,2.5
2868,145,3
2869,144,2.5
2870,144,2.5
2871,144.5,2.5
2872,144.5,2.5
2873,144.75,1.5
2874,144.5,1.5
2875,144.5,2
2876,144.5,3
2877,144.5,2
2878,144,3
2879,144.5,3.5
2880,144.5,3
2881,145,2.5
2882,145,3
2883,146,3
2884,147.25,2
2885,147.25,4.5
2886,147.75,4
2887,148.5,4.5
2888,148.5,5
2889,149.25,5
2890,149.25,5.5
2891,150,5.5
2892,149,5
2893,149,5
2894,148.5,4.5
2895,148.25,5
2896,148.25,4.5
2897,147.75,5
2898,147.75,5.5
2899,148,4.5
2900,147.5,5
2901,147.5,6
2902,148,6
2903,148,4
2904,148,4
2905,147.75,4
2906,147.75,4
2907,147.25,3.5
2908,147.25,4
2909,146.25,4
2910,144.75,4
2911,144.75,4
2912,143.25,3
2913,143.25,3
2914,140.75,3
2915,137,4
2916,137,3
2917,135.25,2.5
2918,135.25,3
2919,134.25,2.5
2920,134.25,2
2921,133.5,4
2922,133.5,6.5
2923,133.75,14
2924,135,6
2925,135,2.5
2926,135.75,3
2927,135.75,3.5
2928,136.75,4.5
2929,136.75,4
2930,138,3.5
2931,139.5,3
2932,139.5,2
2933,140.5,1.5
2934,140.5,1
2935,142,0.5
2936,141.25,0
2937,141.25,0
2938,142.75,0
2939,142.75,0
2940,143,0
2941,142.5,0
2942,142.5,0
2943,142,1.5
2944,142,2.5
2945,142,2
2946,143,2
2947,143,1
2948,142.75,0.5
2949,142.75,0
2950,141.75,1
2951,142,2
2952,142,3
2953,141.5,2
2954,141.5,1
2955,141.5,0.5
2956,141.5,1
2957,142.75,2
2958,142.5,2
2959,142.5,1.5
2960,141.75,2.5
2961,141.75,3
2962,141.25,2.5
2963,140.5,3
2964,140.5,3
2965,139.5,2.5
2966,139.5,3
2967,138,3
2968,138,3.5
2969,137.5,3.5
2970,136.5,3.5
2971,136.5,4
2972,136.25,3.5
2973,136.25,3.5
2974,137.25,4.5
2975,137.25,5
2976,136.75,4
2977,138.5,3.5
2978,138.5,4
2979,139.5,4
2980,139.5,4.5
2981,139.5,5
2982,139.5,5.5
2983,139.5,5
2984,139.5,4.5
2985,138.25,4.5
2986,138.25,5.5
2987,140.75,6.5
2988,140.75,5.5
2989,138.25,5
2990,139.75,5
2991,139.75,4.5
2992,138.75,5
2993,138.75,5.5
2994,138,6.5
2995,138.25,6
2996,138.25,5.5
2997,137.5,5
2998,137.5,4.5
2999,139.25,6
3000,139.25,7.5
3001,138.5,7
3002,139.5,5.5
3003,139.5,5.5
3004,138.5,5.5
3005,138.5,5.5
3006,139.25,6
3007,140.25,7.5
3008,140.25,7
3009,138.75,6.5
3010,138.75,6
3011,139.5,6
3012,139.5,6
3013,139.5,6.5
3014,140.5,7.5
3015,140.5,8.5
3016,141.25,7.5
3017,141.25,7
3018,140.75,6
3019,140.25,5.5
3020,140.25,6
3021,141,7.5
3022,141,8
3023,140.25,6.5
3024,140.25,6
3025,140.5,5.5
3026,140.75,5
3027,140.75,4.5
3028,141.5,4.5
3029,141.5,4.5
3030,139.5,5
3031,139.5,6
3032,139.5,6
3033,140,5
3034,140,4
3035,139.75,4
3036,139.75,4
3037,139.25,4.5
3038,138.5,5.5
3039,138.5,5
3040,138,4
3041,138,4
3042,137.5,3.5
3043,137.5,3.5
3044,137.5,3
3045,137.5,4
3046,137.5,5
3047,137.5,3.5
3048,137.5,3
3049,137.5,3
3050,137.5,3
3051,136.75,3
3052,136.75,3
3053,136.75,5.5
3054,136.25,7
3055,136.25,7
3056,135.75,7.5
3057,135.75,6
3058,135.5,5
3059,137.5,5
3060,137.5,6
3061,138.5,5
3062,138.5,5
3063,138.5,5
3064,138,4.5
3065,138,5.5
3066,137.25,6.5
3067,137.25,6.5
3068,138.25,5.5
3069,138.25,5.5
3070,138,5
3071,139.25,5
3072,139.25,5.5
3073,139.5,7.5
3074,139.5,8.5
3075,139.75,6.5
3076,139.75,6.5
3077,141,6
3078,141,6
3079,141,6
3080,141.25,7
3081,141.25,7
3082,141.75,7
3083,142,7
3084,142,6
3085,142.75,5.5
3086,142.75,6
3087,143,5
3088,143.25,5.5
